Entity|Type|Link|latitude|longitude|geocode_query|geocode_status|Subfolder|SourceFileStem|distance_to_dresden_km|Index|Year|Title|Author|Travel Period|Pages|Full Page Count|Link_meta|Folder|Digitally Available at|Citable URL|Gender
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|00000072.tif.original|0.13293315314514328|113|1799|Meine Reise im deutschen Vaterlande, aus Thüringen ins Riesengebürge zu den Elbquellen und durch Böhmen ins Erzgebürge|Johann Christoph Friedrich GutsMuths|Kein Eintrag vorhanden|Seite(n)51-78|260|https://digital.slub-dresden.de/werkansicht/dlf/90361/63|113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|SLUB Dresden|https://reise.isgv.de/logs/Q109943978|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|00000075.tif.original|0.13293315314514328|113|1799|Meine Reise im deutschen Vaterlande, aus Thüringen ins Riesengebürge zu den Elbquellen und durch Böhmen ins Erzgebürge|Johann Christoph Friedrich GutsMuths|Kein Eintrag vorhanden|Seite(n)51-78|260|https://digital.slub-dresden.de/werkansicht/dlf/90361/63|113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|SLUB Dresden|https://reise.isgv.de/logs/Q109943978|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|00000078.tif.original|0.13293315314514328|113|1799|Meine Reise im deutschen Vaterlande, aus Thüringen ins Riesengebürge zu den Elbquellen und durch Böhmen ins Erzgebürge|Johann Christoph Friedrich GutsMuths|Kein Eintrag vorhanden|Seite(n)51-78|260|https://digital.slub-dresden.de/werkansicht/dlf/90361/63|113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|SLUB Dresden|https://reise.isgv.de/logs/Q109943978|male
Pillnitz|Location|https://de.wikipedia.org/wiki/Pillnitz|51.0126628|13.8713801|Pillnitz|ok|113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|00000078.tif.original|10.272337221479125|113|1799|Meine Reise im deutschen Vaterlande, aus Thüringen ins Riesengebürge zu den Elbquellen und durch Böhmen ins Erzgebürge|Johann Christoph Friedrich GutsMuths|Kein Eintrag vorhanden|Seite(n)51-78|260|https://digital.slub-dresden.de/werkansicht/dlf/90361/63|113_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|SLUB Dresden|https://reise.isgv.de/logs/Q109943978|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|00000044.tif.original|0.13293315314514328|114|1799|Meine Reise im deutschen Vaterlande, aus Thüringen ins Riesengebürge zu den Elbquellen und durch Böhmen ins Erzgebürge|Johann Christoph Friedrich GutsMuths|Kein Eintrag vorhanden|Seite(n)44-46|260|https://digital.slub-dresden.de/werkansicht/dlf/90361/56|114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|SLUB Dresden|https://reise.isgv.de/logs/Q109943978|male
Frauenkirche (Dresden)|Location|https://de.wikipedia.org/wiki/Frauenkirche_(Dresden)|51.051957|13.7416198|Frauenkirche (Dresden)|ok|114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|00000044.tif.original|0.34806721038579985|114|1799|Meine Reise im deutschen Vaterlande, aus Thüringen ins Riesengebürge zu den Elbquellen und durch Böhmen ins Erzgebürge|Johann Christoph Friedrich GutsMuths|Kein Eintrag vorhanden|Seite(n)44-46|260|https://digital.slub-dresden.de/werkansicht/dlf/90361/56|114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|SLUB Dresden|https://reise.isgv.de/logs/Q109943978|male
Japanisches Palais|Location|https://de.wikipedia.org/wiki/Japanisches_Palais|51.0598716|13.737341|Japanisches Palais|ok|114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|00000044.tif.original|1.053199220547425|114|1799|Meine Reise im deutschen Vaterlande, aus Thüringen ins Riesengebürge zu den Elbquellen und durch Böhmen ins Erzgebürge|Johann Christoph Friedrich GutsMuths|Kein Eintrag vorhanden|Seite(n)44-46|260|https://digital.slub-dresden.de/werkansicht/dlf/90361/56|114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|SLUB Dresden|https://reise.isgv.de/logs/Q109943978|male
Pirna|Location|https://de.wikipedia.org/wiki/Pirna|50.9616923|13.9386643|Pirna|ok|114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|00000045.tif.original|17.198782687222987|114|1799|Meine Reise im deutschen Vaterlande, aus Thüringen ins Riesengebürge zu den Elbquellen und durch Böhmen ins Erzgebürge|Johann Christoph Friedrich GutsMuths|Kein Eintrag vorhanden|Seite(n)44-46|260|https://digital.slub-dresden.de/werkansicht/dlf/90361/56|114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|SLUB Dresden|https://reise.isgv.de/logs/Q109943978|male
Japanisches Palais|Location|https://de.wikipedia.org/wiki/Japanisches_Palais|51.0598716|13.737341|Japanisches Palais|ok|114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|00000045.tif.original|1.053199220547425|114|1799|Meine Reise im deutschen Vaterlande, aus Thüringen ins Riesengebürge zu den Elbquellen und durch Böhmen ins Erzgebürge|Johann Christoph Friedrich GutsMuths|Kein Eintrag vorhanden|Seite(n)44-46|260|https://digital.slub-dresden.de/werkansicht/dlf/90361/56|114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|SLUB Dresden|https://reise.isgv.de/logs/Q109943978|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|00000046.tif.original|0.13293315314514328|114|1799|Meine Reise im deutschen Vaterlande, aus Thüringen ins Riesengebürge zu den Elbquellen und durch Böhmen ins Erzgebürge|Johann Christoph Friedrich GutsMuths|Kein Eintrag vorhanden|Seite(n)44-46|260|https://digital.slub-dresden.de/werkansicht/dlf/90361/56|114_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|SLUB Dresden|https://reise.isgv.de/logs/Q109943978|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|115_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|00000031.tif.original|0.13293315314514328|115|1799|Meine Reise im deutschen Vaterlande, aus Thüringen ins Riesengebürge zu den Elbquellen und durch Böhmen ins Erzgebürge|Esther Domeier|Kein Eintrag vorhanden|Seite(n)28-38|21|https://digital.slub-dresden.de/werkansicht/dlf/90361/40|115_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|UB Bielefeld|https://reise.isgv.de/logs/Q109943940|female
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|115_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|00000037.tif.original|0.13293315314514328|115|1799|Meine Reise im deutschen Vaterlande, aus Thüringen ins Riesengebürge zu den Elbquellen und durch Böhmen ins Erzgebürge|Esther Domeier|Kein Eintrag vorhanden|Seite(n)28-38|21|https://digital.slub-dresden.de/werkansicht/dlf/90361/40|115_1799_Meine_Reise_im_deutschen_Vaterlande,_aus_Thüringen_ins_Riesengebürge_zu_den_Elbquellen_und_durch_Böh|UB Bielefeld|https://reise.isgv.de/logs/Q109943940|female
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000627.tif.original|0.13293315314514328|119|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)624-634|642|https://digital.slub-dresden.de/werkansicht/dlf/93539/529|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Wilsdruff|Location|https://de.wikipedia.org/wiki/Wilsdruff|51.0524125|13.5362765|Wilsdruff|ok|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000629.tif.original|14.05327409626612|119|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)624-634|642|https://digital.slub-dresden.de/werkansicht/dlf/93539/529|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000629.tif.original|0.13293315314514328|119|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)624-634|642|https://digital.slub-dresden.de/werkansicht/dlf/93539/529|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Maxen|Location|https://de.wikipedia.org/wiki/Maxen_(Sachsen)|50.9251208|13.8016064|Maxen|ok|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000630.tif.original|14.639585029171979|119|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)624-634|642|https://digital.slub-dresden.de/werkansicht/dlf/93539/529|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Schlottwitz|Location|https://de.wikipedia.org/wiki/Schlottwitz|50.885238|13.8131561|Schlottwitz|ok|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000630.tif.original|19.117967609754952|119|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)624-634|642|https://digital.slub-dresden.de/werkansicht/dlf/93539/529|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Moritzburg|Location|https://de.wikipedia.org/wiki/Moritzburg|51.1592018|13.6819406|Moritzburg|ok|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000630.tif.original|12.700644687472689|119|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)624-634|642|https://digital.slub-dresden.de/werkansicht/dlf/93539/529|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000630.tif.original|0.13293315314514328|119|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)624-634|642|https://digital.slub-dresden.de/werkansicht/dlf/93539/529|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Dresden|Location|https://en.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000631.tif.original|0.13293315314514328|119|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)624-634|642|https://digital.slub-dresden.de/werkansicht/dlf/93539/529|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Brühlscher Garten|Location|https://de.wikipedia.org/wiki/Br%C3%BChlscher_Garten|51.0528256|13.7449443|Brühlscher Garten|ok|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000633.tif.original|0.598545920766925|119|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)624-634|642|https://digital.slub-dresden.de/werkansicht/dlf/93539/529|119_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000521.tif.original|0.13293315314514328|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Pillnitz|Location|https://de.wikipedia.org/wiki/Pillnitz_(Dresden)|51.0126628|13.8713801|Pillnitz|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000521.tif.original|10.272337221479125|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Porsberg|Location||51.0127316|13.903553|Porsberg|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000521.tif.original|12.357517333869541|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Porsberg|Location||51.0127316|13.903553|Porsberg|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000524.tif.original|12.357517333869541|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Elbthal|Location||51.0842975|13.6385178|Elbthal|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000525.tif.original|7.864559360845458|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Porsberg|Location|https://de.wikipedia.org/wiki/Porsberg|51.0127316|13.903553|Porsberg|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000527.tif.original|12.357517333869541|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Pirna|Location|https://de.wikipedia.org/wiki/Pirna|50.9616923|13.9386643|Pirna|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000528.tif.original|17.198782687222987|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Schloss Lohmen|Location|https://de.wikipedia.org/wiki/Schloss_Lohmen|50.9901082|13.994175|Schloss Lohmen|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000528.tif.original|19.177566257447673|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
Lockwitz|Location|https://de.wikipedia.org/wiki/Lockwitz|50.9872806|13.8062434|Lockwitz|ok|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|00000529.tif.original|8.515686897739851|120|1801|Schönheiten der Natur und Kunst dargestellt auf einer Reise durch einen Theil der Sächsischen Staaten|Kein Eintrag vorhanden|Kein Eintrag vorhanden|Seite(n)521-621|642|https://digital.slub-dresden.de/werkansicht/?id=5363&tx_dlf%5Bid%5D=93539&tx_dlf%5Bpage%5D=456|120_1801_Schönheiten_der_Natur_und_Kunst_dargestellt_auf_einer_Reise_durch_einen_Theil_der_Sächsischen_Staate|SLUB Dresden|https://reise.isgv.de/logs/Q109944163|male
